   0.00383,   0.93750,  -0.93750,   0.36847,   0.37542,  -0.93750,   0.69420,   0.93750,   0.53295,  -0.75878
  -0.09429,  -0.09815,   0.81581,  -0.39864,   0.27200,  -0.88013,  -0.70002,  -0.43030,  -0.66510,   0.93750
   0.67818,  -0.05817,   0.73398,   0.88879,   0.55491,   0.03069,   0.63337,   0.69236,   0.82382,   0.01699
  -0.93750,  -0.32286,   0.26447,  -0.93750,  -0.93750,  -0.90261,  -0.93750,  -0.06744,  -0.75496,   0.93750
  -0.80951,  -0.58151,   0.81421,   0.02694,   0.08158,   0.20472,   0.24769,   0.93750,  -0.80541,   0.93750
  -0.81047,  -0.80000,  -0.93750,   0.93750,   0.03212,  -0.37211,   0.93750,   0.10959,   0.93750,  -0.38948
  -0.10400,   0.86866,   0.76144,   0.67455,  -0.93750,   0.11166,   0.13068,  -0.56944,   0.33510,  -0.34597
   0.85734,  -0.25480,  -0.26320,   0.01875,   0.46307,  -0.34352,  -0.77608,   0.05019,   0.86525,  -0.61214
   0.70841,  -0.87325,  -0.13444,   0.01602,   0.59910,   0.81692,   0.57400,   0.45953,   0.18432,  -0.93750
   0.93750,   0.45679,   0.22316,   0.79478,   0.80776,  -0.70699,   0.63091,  -0.85267,  -0.76271,   0.69592
   0.93750,  -0.93750,  -0.32558,   0.93750,   0.91410,  -0.39307,  -0.54930,  -0.57486,   0.24532,  -0.66564
   0.15980,  -0.02951,  -0.87730,  -0.93750,  -0.51381,   0.53065,   0.93750,   0.48796,   0.93750,   0.44598
  -0.35489,   0.16253,   0.81767,  -0.54914,  -0.80485,   0.76793,  -0.80719,  -0.87546,   0.67027,  -0.60101
   0.93750,   0.17627,  -0.93750,  -0.81811,   0.60203,  -0.87691,  -0.70949,   0.34391,   0.67328,   0.48100
  -0.65574,   0.02413,  -0.16223,  -0.80008,   0.53358,  -0.39608,   0.48106,  -0.86910,  -0.44248,  -0.72754
   0.75215,   0.71035,  -0.63992,  -0.74213,   0.66996,  -0.36531,   0.52264,   0.68548,   0.87142,  -0.77175
   0.15894,   0.00793,  -0.43677,   0.58697,  -0.93750,   0.22130,  -0.66167,  -0.13418,  -0.11614,  -0.93750
  -0.06813,   0.63344,  -0.93750,   0.84147,  -0.57392,   0.69421,  -0.87406,  -0.16330,   0.31909,  -0.93750
  -0.48494,   0.33800,  -0.93750,  -0.09447,  -0.71101,  -0.75608,   0.84855,  -0.61692,   0.87591,  -0.69807
   0.00624,  -0.56374,  -0.46873,   0.93750,  -0.04829,  -0.61746,   0.05005,   0.93750,  -0.24347,  -0.44004
   0.08080,   0.03024,   0.76317,   0.93750,   0.67985,   0.91874,  -0.62892,   0.93750,   0.86864,   0.14462
   0.93750,   0.93750,  -0.40846,   0.83507,   0.36767,   0.39079,  -0.09521,  -0.74397,  -0.76313,  -0.87455
   0.17478,  -0.39498,   0.61772,   0.50238,  -0.70572,   0.25094,   0.78533,  -0.44916,  -0.17515,   0.68734
  -0.01453,   0.80963,  -0.35413,  -0.73308,  -0.07720,  -0.55404,   0.31438,   0.25541,  -0.63259,   0.52326
   0.39168,  -0.65085,   0.05717,   0.47322,  -0.31876,  -0.28140,   0.23235,  -0.74389,   0.79020,   0.35985
   0.41653,   0.68269,   0.93750,  -0.53904,   0.93750,   0.33016,  -0.11883,  -0.90859,  -0.80923,   0.18709
  -0.58616,   0.21837,   0.93750,  -0.00637,   0.93750,  -0.74905,  -0.37793,   0.77622,   0.15028,   0.93750
  -0.04504,  -0.26948,  -0.64218,  -0.74595,   0.93750,  -0.87856,  -0.46080,  -0.82217,   0.78442,   0.51318
   0.67736,  -0.41792,  -0.58370,   0.93750,  -0.93750,  -0.05299,   0.93750,  -0.33989,  -0.87014,  -0.93750
   0.86456,  -0.93750,   0.54520,  -0.93750,  -0.70463,   0.66933,   0.80668,  -0.88055,   0.20356,   0.93750
  -0.47846,  -0.40554,  -0.67926,   0.48229,  -0.19537,  -0.27967,   0.76300,   0.93750,  -0.93750,  -0.62448
  -0.03015,   0.72689,  -0.52889,   0.61925,  -0.14729,  -0.60272,   0.49412,   0.52512,   0.54725,  -0.73897
  -0.36764,  -0.50784,  -0.41848,  -0.48973,   0.23898,   0.65358,  -0.56686,   0.43708,  -0.11541,   0.80765
  -0.93750,   0.93750,  -0.93750,   0.93750,   0.93750,   0.93750,  -0.70922,   0.22346,  -0.37344,   0.93750
   0.43700,  -0.42154,  -0.93750,   0.36310,   0.93750,  -0.93750,   0.93750,  -0.28182,   0.60889,  -0.74533
  -0.09043,   0.74843,   0.41544,   0.93750,   0.25841,   0.53974,   0.75534,  -0.93750,  -0.48321,   0.93750
  -0.33071,   0.92793,   0.76466,   0.56331,   0.09621,  -0.22311,  -0.71480,   0.86178,   0.48093,  -0.63148
   0.40937,   0.52617,   0.05253,  -0.89207,  -0.43885,   0.48720,  -0.35649,  -0.14728,   0.30474,  -0.08530
   0.51695,   0.93750,   0.87057,  -0.73965,   0.30580,   0.61252,  -0.67426,   0.56365,  -0.80720,  -0.55909
   0.28918,   0.74119,  -0.66187,  -0.93750,   0.93750,  -0.93750,  -0.86137,   0.86323,   0.93549,  -0.38709
   0.68046,   0.86034,  -0.81497,  -0.40920,  -0.31657,  -0.89056,   0.24788,   0.13989,   0.10949,   0.69612
   0.00229,  -0.56888,   0.28422,  -0.44748,   0.13990,  -0.93750,   0.87003,  -0.08871,  -0.74496,   0.14878
   0.57204,  -0.93750,   0.93750,  -0.33469,   0.93750,   0.71671,  -0.63386,  -0.27194,  -0.93750,  -0.93750
   0.56749,  -0.30628,  -0.62543,   0.39083,   0.56402,   0.26442,   0.49699,  -0.20681,   0.93750,   0.75103
  -0.05162,  -0.04640,  -0.93750,   0.87356,  -0.64975,  -0.56982,   0.93750,   0.30402,   0.53414,   0.38080
   0.81009,   0.87630,   0.72648,   0.36763,   0.13704,   0.69644,  -0.70054,   0.90662,  -0.87757,  -0.14904
   0.71577,   0.42019,  -0.93750,  -0.93750,  -0.55539,   0.75259,   0.93750,  -0.62288,  -0.26236,   0.93750
   0.65671,   0.93750,  -0.62587,   0.49034,  -0.40365,  -0.93750,   0.36050,  -0.05156,  -0.29866,   0.37450
  -0.51198,  -0.33168,   0.87069,   0.93750,   0.67961,  -0.76829,  -0.48025,  -0.23609,  -0.92447,  -0.15784
  -0.93750,   0.79307,   0.44414,  -0.71681,   0.15430,   0.50854,  -0.93555,   0.93750,   0.64354,  -0.93750
   0.93750,  -0.20045,  -0.89736,  -0.48578,   0.93750,  -0.93750,  -0.27403,  -0.93750,  -0.75850,  -0.67879
   0.74556,  -0.32944,  -0.23074,   0.93750,   0.32618,  -0.93750,  -0.23435,   0.93750,   0.73282,  -0.64583
  -0.21212,  -0.51014,   0.30600,   0.18180,   0.68610,   0.55037,  -0.67587,   0.48910,   0.06998,  -0.47045
   0.80941,  -0.47910,  -0.93750,   0.74689,  -0.88333,   0.84152,   0.04607,   0.02800,  -0.82989,   0.49895
